stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,has_park,geometry,GridID,nodeid_before,type,x,y,nodeid,p_n_dist
99971918,211483,MEMORIAL DR @ 5019 (GPTC - NORTH ENTRANCE),,33.791597,-84.229075,,,,,,0,FALSE,POINT (2277623.250055522 1379234.726279592),289,85160,bus,2277623.25,1379234.726,85160,0.149572573
99971919,211484,WEE KIRK RD SE @ HORSE SHOE DR SE,WEE KIRK RD SE & HORSESHOE DR SE,33.699887,-84.309905,,,,,,0,FALSE,POINT (2253020.180006905 1345889.005963462),267,79037,bus,2253020.18,1345889.006,79044,0.159210501
99971920,211485,HORSE SHOE DR SE @ APACHE TRL SE,,33.698912,-84.309982,,,,,,0,FALSE,POINT (2252996.269579717 1345534.270920983),267,79036,bus,2252996.27,1345534.271,79084,0.191805816
99971922,211487,CORRAL SR SE@SOMBRERO WAY SE,CORRAL DR SE & SOMBRERO WAY SE,33.697855,-84.306647,,,,,,0,FALSE,POINT (2254010.035881238 1345148.275352396),267,79070,bus,2254010.036,1345148.275,79083,0.080264747
99971923,211488,CORRAL DR SE@GRESHAM RD SE,,33.698848,-84.306103,,,,,,0,FALSE,POINT (2254175.97477865 1345509.368527252),267,79083,bus,2254175.975,1345509.369,79083,0.005000658
99971924,211489,MEMORIAL DR @ HAMBRICK RD,,33.800911,-84.205372,,,,,,0,FALSE,POINT (2284825.659290645 1382620.272286481),289,85656,bus,2284825.659,1382620.272,85656,0.044729797
99971926,211491,BOULEVARD NE @ NORTH AVE NE,,33.771077,-84.371665,,,,,,0,FALSE,POINT (2234288.522199212 1371824.34914175),248,52190,bus,2234288.522,1371824.349,52190,0.00846112
99971927,211492,N DRUID HILLS RD NE @ BRIARCLIFF RD,N DRUID HILLS RD NE & BRIARCLIFF RD NE,33.827591,-84.329827,,,,,,0,FALSE,POINT (2247034.827386796 1392365.401876173),249,58768,bus,2247034.827,1392365.402,58768,0.006669223
99971928,211493,EXECUTIVE PARK S @ CHANTILLY DR,EXECUTIVE PARK SOUTH NE & CHANTILLY DR NE,33.826999,-84.343189,,,,,,0,FALSE,POINT (2242976.683033851 1392156.68589648),249,58481,bus,2242976.683,1392156.686,58481,0.005252878
99971929,211494,CHANTILLY DR NE @ 1680,,33.82647,-84.345147,,,,,,0,FALSE,POINT (2242381.739206585 1391965.223137231),249,127389,bus,2242381.739,1391965.223,127389,0.008699601
99971930,211495,CHANTILLY DR NE @ CHESHIRE BRIDGE RD,,33.82339,-84.350979,,,,,,0,FALSE,POINT (2240608.645845678 1390847.619318058),249,58403,bus,2240608.646,1390847.619,58403,0.028456051
99971931,211496,N HAIRSTON RD @ E PONCE DE LEON AVE,,33.825612,-84.195965,,,,,,0,FALSE,POINT (2287685.818994602 1391607.292568415),289,225179,bus,2287685.819,1391607.293,225179,0.005990305
99971932,211497,N DRUID HILLS RD NE @ 2250,2250 N DRUID HILLS RD NE & BRIARCLIFF RD NE,33.828521,-84.331198,,,,,,0,FALSE,POINT (2246619.022855697 1392704.46551935),249,244408,bus,2246619.023,1392704.466,244408,0.011207521
99971933,211498,PERRY BLVD NW @ ODESSA DR,PERRY BLVD NW & ODESSA DR NW,33.794489,-84.449047,,,,,,0,FALSE,POINT (2210796.993904056 1380398.876258455),229,210457,bus,2210796.994,1380398.876,210457,0.001516428
99971934,211499,PERRY BLVD NW@ODESSA DR,,33.794408,-84.44921,,,,,,0,FALSE,POINT (2210747.393972352 1380369.538493226),229,210457,bus,2210747.394,1380369.538,210457,0.009448518
99971935,211500,AJAX DR NW @ 2223,,33.79938,-84.460813,,,,,,0,FALSE,POINT (2207227.587171976 1382188.573717277),229,47105,bus,2207227.587,1382188.574,47265,0.27414325
99971936,211501,NORTH AVE NW@CHARLOTTE PL NW,,33.76853,-84.45056,,,,,,0,FALSE,POINT (2210311.323811394 1370954.431516598),228,46825,bus,2210311.324,1370954.432,46825,0.008361784
99971937,211502,NORTH AVE NW@CHARLOTTE PL NW,,33.768458,-84.450419,,,,,,0,FALSE,POINT (2210354.100150989 1370928.114931874),228,46825,bus,2210354.1,1370928.115,46825,0.001804395
99971938,211503,MEMORIAL DR @ 5855,,33.798995,-84.196553,,,,,,0,FALSE,POINT (2287504.439953677 1381922.205951007),289,999180,bus,2287504.44,1381922.206,85744,0.097146525
99971939,211504,ENGLISH AVE NW @ PELHAM ST NW,,33.771393,-84.413507,,,,,,0,FALSE,POINT (2221573.839755665 1371967.201114432),228,48592,bus,2221573.84,1371967.201,48186,0.091685668
99971940,211505,ENGLISH AVE NW @ NORTH AVE NW,,33.77014,-84.413506,,,,,,0,FALSE,POINT (2221573.051779201 1371511.272266562),228,48186,bus,2221573.052,1371511.272,48186,0.006305394
99971941,211506,ENGLISH AVE NW @ CAMERON M ALEXANDER BLVD,ENGLISH AVE NW & KENNEDY ST NW,33.768323,-84.413504,,,,,,0,FALSE,POINT (2221572.076301754 1370850.120620985),228,48184,bus,2221572.076,1370850.121,48186,0.119997291
99971942,211507,JOSEPH E BOONE BLVD NW @ W LAKE DR NW,JOSEPH E. BOONE BLVD & W LAKE DR NW,33.763493,-84.439636,,,,,,0,FALSE,POINT (2213626.161871406 1369112.655286132),228,47599,bus,2213626.162,1369112.655,47599,0.005164655
99971943,211508,JOSEPH E BOONE BLVD @ LANIER ST NW,JOSEPH E BOONE BLVD NW & LANIER ST NW,33.763655,-84.438951,,,,,,0,FALSE,POINT (2213834.494158416 1369171.051555084),228,47599,bus,2213834.494,1369171.052,47599,0.038211269
99971944,211510,MARTIN L KING JR DR SW @ BARFIELD AVE SW,MARTIN LUTHER KING JR DR SW & BARFIELD AVE SW,33.751904,-84.461524,,,,,,0,FALSE,POINT (2206962.174309738 1364914.096687598),228,46370,bus,2206962.174,1364914.097,46370,0.007041047
99971945,211511,MARTIN L KING JR DR SW @ WYNNWOOD,MARTIN LUTHER KING JR DR SW & WYNNWOOD DR SW,33.750628,-84.458457,,,,,,0,FALSE,POINT (2207893.070802171 1364447.148812307),228,46654,bus,2207893.071,1364447.149,46654,0.003137937
99971949,211512,BARGE RD SW@CAMPBELLTON RD SW,,33.690544,-84.506149,,,,,,0,FALSE,POINT (2193325.017150478 1342628.906624258),207,34595,bus,2193325.017,1342628.907,34595,0.0287219
99971950,211513,BARGE RD SW@PACIFIC DR SW,,33.692889,-84.506133,,,,,,0,FALSE,POINT (2193332.688199086 1343482.155742831),207,34598,bus,2193332.688,1343482.156,34598,0.00449641
99971951,211514,BARGE RD SW@DALE LN SW,,33.693892,-84.506168,,,,,,0,FALSE,POINT (2193323.242370063 1343847.148150395),207,34604,bus,2193323.242,1343847.148,34604,0.011249574
99971952,211515,BARGE RD SW@HIGHWOOD RD SW,BARGE RD SW & HIGHWOOD DR SW,33.695261,-84.506149,,,,,,0,FALSE,POINT (2193330.658686048 1344345.261555707),207,34606,bus,2193330.659,1344345.262,34606,0.002288397
99971953,211516,BARGE RD SW@FAIRBURN RD SW,,33.699037,-84.50731,,,,,,0,FALSE,POINT (2192982.073977326 1345720.382511388),207,34618,bus,2192982.074,1345720.383,34618,0.006198412
99971954,211517,FLOWERS RD S@WOODCOCK BLVD,,33.875459,-84.269879,,,,,,0,FALSE,POINT (2265257.314845872 1409759.711755175),270,89182,bus,2265257.315,1409759.712,13540,0.142279185
99971955,211518,FLOWERS RDS@WOODCOCK BLVD,FLOWERS RD S & WOODCOCK BLVD,33.875763,-84.269356,,,,,,0,FALSE,POINT (2265416.161364865 1409870.170571326),270,89182,bus,2265416.161,1409870.171,13541,0.124381003
99971957,211519,2ND AVE SE @ FLAT SHOALS RD SE,,33.718918,-84.309184,,,,,,0,FALSE,POINT (2253249.017597657 1352813.412107042),268,79145,bus,2253249.018,1352813.412,79145,0.006040513
99971958,211520,AJAX DR NW @ ADDISON PL NW,,33.799665,-84.461793,,,,,,0,FALSE,POINT (2206930.179007318 1382293.128717694),229,47105,bus,2206930.179,1382293.129,340024,0.293223712
99971960,211522,VIRGINIA AVE @ DELTA BLVD,,33.658874,-84.423055,,,,,,0,FALSE,POINT (2218570.707097418 1331032.44156457),227,44925,bus,2218570.707,1331032.442,44925,0.009273697
99971961,211523,COVINGTON HWY @ EVANS MILL RD,,33.706911,-84.114479,,,,,,0,FALSE,POINT (2312453.899420947 1348418.584092261),307,243954,bus,2312453.899,1348418.584,243954,0.002688271
99971962,211524,PONCE DE LEON AVE @ N HIGHLAND AVE,PONCE DE LEON AVE NE & N HIGHLAND AVE NE,33.77384,-84.352985,,,,,,0,FALSE,POINT (2239966.818568232 1372818.943072806),248,232863,bus,2239966.819,1372818.943,232863,0.003854337
99971963,211525,S STONE MOUNTAIN LITHONIA RD @ WALKER RD,,33.777318,-84.162094,,,,,,0,FALSE,POINT (2297972.771206666 1374033.33265725),288,87017,bus,2297972.771,1374033.333,87017,0.02957171
99971964,211526,S STONE MOUNTAIN LITHONIA RD@MANASS,S STONE MOUNTAIN LITHONIA RD & MANASSAS RUN,33.777478,-84.161942,,,,,,0,FALSE,POINT (2298018.954849193 1374091.553668834),288,87017,bus,2298018.955,1374091.554,87017,0.017664616
99971965,211527,S STONE MOUNTAIN LITHONIA RD @ MARBUT,S STONE MOUNTAIN LITHONIA RD & MARBUT RD,33.726912,-84.111198,,,,,,0,FALSE,POINT (2313447.759376698 1355696.76407293),308,96649,bus,2313447.759,1355696.764,96649,0.006267622
99971968,211528,GEORGIA AVE SE @ GRANT ST SE,,33.736605,-84.376188,,,,,,0,FALSE,POINT (2232888.586532853 1359283.860439489),248,51183,bus,2232888.587,1359283.86,51183,0.015079185
99971969,211529,GEORGIA AVE SE @ CHEROKEE AVE SE,,33.736561,-84.37371,,,,,,0,FALSE,POINT (2233641.870764758 1359266.329415838),248,224871,bus,2233641.871,1359266.329,224871,0.001590744
99971971,211531,SYLVAN RD SW @ DECKNER AVE SW,,33.713905,-84.41818,,,,,,0,FALSE,POINT (2220102.806070264 1351052.613302001),228,46000,bus,2220102.806,1351052.613,46000,0.005541799
99971972,211532,GRESHAM RD SE @ WEE KIRK RD SE,,33.700961,-84.307352,,,,,,0,FALSE,POINT (2253797.158319998 1346278.728685781),267,79045,bus,2253797.158,1346278.729,79045,0.006056024
99971973,211533,CLIFTON CHURCH RD@CLIFTON SPRINGS W,CLIFTON CHURCH RD SE & CLIFTON SPRINGS WAY,33.69917,-84.301247,,,,,,0,FALSE,POINT (2255653.004235482 1345624.573335241),267,79104,bus,2255653.004,1345624.573,79104,0.006032843
99971975,211535,CLIFTON SPRINGS RD @ 2984,,33.691032,-84.273181,,,,,,0,FALSE,POINT (2264185.753124726 1342653.486465847),267,79840,bus,2264185.753,1342653.486,79840,0.049311186
99971976,211536,W WESLEY RD NW@ARDEN RD NW,,33.828679,-84.409535,,,,,,0,FALSE,POINT (2222830.001641104 1392809.041829156),229,55060,bus,2222830.002,1392809.042,55060,0.005493846
99971978,211538,2ND AVE SE @ GLENWOOD AVE SE,,33.740437,-84.309648,,,,,,0,FALSE,POINT (2253118.782025049 1360643.637996781),268,80368,bus,2253118.782,1360643.638,80368,0.017814499
99971979,211539,JONESBORO RD @ OAKLEY INDUSTRIAL BLVD,GA-138 & JONESBORO RD,33.566988,-84.523282,,,,,,0,FALSE,POINT (2187958.780458402 1297689.098992879),205,243531,bus,2187958.78,1297689.099,243531,0.003849055
99971980,211540,JONESBORO RD @ OAKLEY INDUSTRIAL BLVD,JONESBORO RD & GA-138,33.566881,-84.522989,,,,,,0,FALSE,POINT (2188047.894442263 1297649.859103769),205,18940,bus,2188047.894,1297649.859,18940,0.002606105
99971982,211542,SAN GABRIEL AVE@SANTA MONICA DR,,33.744694,-84.268808,,,,,,0,FALSE,POINT (2265535.175145424 1362177.867147966),268,81705,bus,2265535.175,1362177.867,214559,0.432714322
99971987,211546,PEACHTREE CENTER AVE @ PEACHTREE ST,PEACHTREE CENTER AVE NE & PEACHTREE ST NE,33.763766,-84.385926,,,,,,0,FALSE,POINT (2229949.228964288 1369173.023656304),248,233989,bus,2229949.229,1369173.024,233989,0.011674138
99971988,211547,LINE ST@FAIRLEE DR,,33.747,-84.28022,,,,,,0,FALSE,POINT (2262067.162938612 1363020.570913265),268,80854,bus,2262067.163,1363020.571,80854,0.005283016
99971989,211548,EXECUTIVE PARK S @ EXECUTIVE PARK DR,EXECUTIVE PARK SOUTH NE & EXECUTIVE PARK DR NE,33.828136,-84.33876,,,,,,0,FALSE,POINT (2244322.383832572 1392568.130354233),249,58493,bus,2244322.384,1392568.13,58493,0.015792865
99971990,211549,WENDELL DR SW@WENDELL CT SW,,33.766713,-84.520928,,,,,,0,FALSE,POINT (2188924.908774169 1370359.473031851),208,35451,bus,2188924.909,1370359.473,35443,0.111148745
99971991,211550,WENDELL DR SW @ WENDELL CT SW,,33.766624,-84.520852,,,,,,0,FALSE,POINT (2188947.89367535 1370327.009206103),208,35451,bus,2188947.894,1370327.009,35443,0.105981929
99971992,211552,WINDWARD PKWY @ INNOVATION WAY,WINDWARD PKY W & CINGULAR WAY,34.089184,-84.273593,,,,,,0,FALSE,POINT (2264211.19883712 1487531.258776998),273,109203,bus,2264211.199,1487531.259,109203,0.024119975
99971993,211551,WINDWARD PKWY @ INNOVATION WAY,WINDWARD PKY & CINGULAR WAY,34.088853,-84.273593,,,,,,0,FALSE,POINT (2264211.072852538 1487410.812184907),273,109203,bus,2264211.073,1487410.812,109203,0.005611246
99971995,211554,MEMORIAL DR @ 3978,,33.764675,-84.255757,,,,,,0,FALSE,POINT (2269508.603205484 1369444.618656348),268,253453,bus,2269508.603,1369444.619,253453,0.045672058
99971996,211555,CLAIRMONT RD NE @ CENTURY BLVD,,33.845553,-84.315189,,,,,,0,FALSE,POINT (2251489.530983934 1398894.544550524),269,87420,bus,2251489.531,1398894.545,87420,0.003879724
99971997,211556,ROOSEVELT HWY @ HERSCHEL RD,,33.62858,-84.472098,,,,,,0,FALSE,POINT (2203615.529972037 1320050.143734098),226,21183,bus,2203615.53,1320050.144,21183,0.011841617
99971999,211558,JONESBORO RD SE @ SPRINGSIDE DR,JONESBORO RD SE & SPRINGSIDE DR SE,33.676632,-84.369904,,,,,,0,FALSE,POINT (2234755.977374382 1337457.962638702),247,49241,bus,2234755.977,1337457.963,49241,0.004641602
99972000,211559,JONESBORO RD SE @ 2920,2920 JONESBORO RD SE & SPRINGSIDE DR SE,33.674635,-84.370684,,,,,,0,FALSE,POINT (2234517.256480014 1336731.795467266),247,257566,bus,2234517.256,1336731.795,257566,0.061352809
99972002,211560,MEMORIAL DR @ RAYS RD,MEMORIAL DR & CYNTHIA MCKINNEY DR,33.798759,-84.22031,,,,,,0,FALSE,POINT (2280287.475088856 1381839.259122665),289,85340,bus,2280287.475,1381839.259,85340,0.024813013
99972003,211561,HOLLYWOOD RD NW @ N GRAND AVE NW,,33.783575,-84.459589,,,,,,0,FALSE,POINT (2207583.062505691 1376436.533481608),229,47170,bus,2207583.063,1376436.533,47170,0.053788013
99972004,211562,17TH ST @ NORTHSIDE DR NW,17TH ST NW & NORTHSIDE DR NW,33.791536,-84.407396,,,,,,0,FALSE,POINT (2223447.968901665 1379292.23784005),229,203865,bus,2223447.969,1379292.238,203865,0.018190206
99972005,211563,17TH ST NW @ US-41,,33.791357,-84.407417,,,,,,0,FALSE,POINT (2223441.436716583 1379227.119953815),229,203865,bus,2223441.437,1379227.12,203865,0.008275215
99972008,211574,BUFORD HWY NE @ CURTIS DR NE,,33.836505,-84.336814,,,,,,0,FALSE,POINT (2244918.376753905 1395612.39390438),249,58845,bus,2244918.377,1395612.394,58845,0.015458372
99972010,211576,LUCKIE ST NW @ MERRITTS AVE,LUCKIE ST NW & MERRITTS AVE NW,33.768952,-84.396129,,,,,,0,FALSE,POINT (2226852.675940183 1371066.795331397),248,15662,bus,2226852.676,1371066.795,15662,0.006387348
99972015,211568,W BROAD ST @ BEVERLY ENGRAM PKWY,W BROAD ST & BEVERLY ENGRAM PKY,33.573681,-84.567628,,,,,,0,FALSE,POINT (2174460.390682921 1300173.787753349),186,243397,bus,2174460.391,1300173.788,243397,0.013646509
99972017,211569,LAWRENCEVILLE HWY @ 4TH ST,,33.851262,-84.212174,,,,,,0,FALSE,POINT (2282767.488995165 1400942.396915577),290,92382,bus,2282767.489,1400942.397,92382,0.003903309
99972018,211570,LAWRENCEVILLE HWY @ HUGH HOWELL RD,,33.852388,-84.210082,,,,,,0,FALSE,POINT (2283402.784799937 1401351.843081263),290,92385,bus,2283402.785,1401351.843,92385,0.011085943
99972019,211571,NORTHSIDE DR NW @ PEACHTREE BATTLE,NORTHSIDE DR NW & PEACHTREE BATTLE AVE NW,33.824178,-84.407582,,,,,,0,FALSE,POINT (2223419.248990979 1391169.858072899),229,55056,bus,2223419.249,1391169.858,55056,0.003704348
99972021,211572,MARIETTA ST NW @ 491,,33.766373,-84.397584,,,,,,0,FALSE,POINT (2226408.417012195 1370129.364936166),248,50905,bus,2226408.417,1370129.365,50905,0.032945371
99972022,211573,LUCKIE ST NW @ MERRITTS AVE,LUCKIE ST NW & PINE ST NW,33.768881,-84.396031,,,,,,0,FALSE,POINT (2226882.399457236 1371040.894356462),248,15662,bus,2226882.399,1371040.894,15662,0.003918008
99972026,779803,NO PASSENGERS - NORTHEAST EXPY @ CLAIRMONT RD,NORTHEAST EXPY NE & CLAIRMONT RD NE,33.839825,-84.313034,,,,,,0,FALSE,POINT (2252140.859404808 1396809.344438851),269,87394,bus,2252140.859,1396809.344,87394,0.010502224
99972030,779807,NO PASSENGERS - NORTHEAST EXPY @ CLAIRMONT RD,NORTHEAST EXPY NE & CLAIRMONT RD NE,33.841024,-84.313295,,,,,,0,FALSE,POINT (2252062.231963371 1397245.740383387),269,87399,bus,2252062.232,1397245.74,87399,0.007486038
99972031,211584,ORMOND ST @ CREW ST SW,ORMOND ST SW & CREW ST SW,33.731746,-84.389476,,,,,,0,FALSE,POINT (2228845.192112653 1357524.295846204),248,50498,bus,2228845.192,1357524.296,50498,0.002994757
99972032,211586,S STONE MOUNTAIN LITHONIA RD @ ROCKBRIDGE RD,,33.785436,-84.162164,,,,,,0,FALSE,POINT (2297951.372121731 1376987.216498255),289,306505,bus,2297951.372,1376987.216,306505,0.00249532
99972033,211580,S STONE MOUNTAIN LITHONIA RD @ ROCK,S STONE MOUNTAIN LITHONIA RD & UNNAMED ST,33.785436,-84.162066,,,,,,0,FALSE,POINT (2297981.14732917 1376987.217813611),289,306505,bus,2297981.147,1376987.218,306505,0.004445768
99972034,211582,LINECREST RD @ DAVANA DR,,33.650269,-84.248725,,,,,,0,FALSE,POINT (2271612.556569548 1327814.583553769),267,79649,bus,2271612.557,1327814.584,79649,0.001859762
99972035,211583,CENTRAL AVE @ NEW PEACHTREE RD,,33.902876,-84.278943,,,,,,0,FALSE,POINT (2262517.195792854 1419738.960935233),270,90006,bus,2262517.196,1419738.961,90006,0.004919288
99972036,211581,ROOSEVELT HW @ 6725,6725 ROOSEVELT HWY,33.548524,-84.60588,,,,,,0,FALSE,POINT (2162770.896497229 1291067.408252166),185,17875,bus,2162770.896,1291067.408,17875,0.082163593
99972037,211585,BOLTON RD NW @ NORTHWEST DR NW,,33.796281,-84.490187,,,,,,0,FALSE,POINT (2198300.779503648 1381087.691638108),209,35993,bus,2198300.78,1381087.692,35993,0.012802925
99972038,211587,BOLTON RD NW @ 1481,,33.795716,-84.490904,,,,,,0,FALSE,POINT (2198082.313344969 1380882.789056789),209,35993,bus,2198082.313,1380882.789,35993,0.067508627
99972040,211589,FLAT SHOALS RD SE @ 2ND AVE,,33.718811,-84.309228,,,,,,0,FALSE,POINT (2253235.585017957 1352774.496998333),268,79145,bus,2253235.585,1352774.497,79145,0.00443814
99972041,211590,FLAT SHOALS RD @ COOK RD,,33.716322,-84.306708,,,,,,0,FALSE,POINT (2254000.597747269 1351867.787543328),268,79193,bus,2254000.598,1351867.788,79193,0.004232496
99972044,211592,HARPER RD SE @ JERNIGAN DR SE,,33.69696,-84.372294,,,,,,0,FALSE,POINT (2234043.631704914 1344856.025733169),247,49671,bus,2234043.632,1344856.026,49671,0.002806755
99972045,211594,BROWNS MILL RD SE @ 2045,,33.69832,-84.37437,,,,,,0,FALSE,POINT (2233413.229218399 1345352.145012913),247,49686,bus,2233413.229,1345352.145,49686,0.099103219
99972048,211596,MAIN ST @ JAMES B RIVERS MEMORIAL,MAIN ST & JAMES B RIVERS MEMORIAL DR,33.811467,-84.171096,,,,,,0,FALSE,POINT (2295237.981970117 1386459.103656684),289,213082,bus,2295237.982,1386459.104,213082,0.007152123
99972049,211597,NORTHSIDE PKY NW @ MT PARAN RD NW,,33.863423,-84.440022,,,,,,0,FALSE,POINT (2213605.394358257 1405474.69718613),230,55191,bus,2213605.394,1405474.697,55191,0.002447326
99972053,211595,MAIN ST @ E MOUNTAIN ST,,33.808513,-84.170591,,,,,,0,FALSE,POINT (2295391.328031303 1385384.224785109),289,87184,bus,2295391.328,1385384.225,87184,0.027601283
99972055,211599,BEST RD @ 4736,,33.627067,-84.457975,,,,,,0,FALSE,POINT (2207912.781786958 1319487.22384489),226,21322,bus,2207912.782,1319487.224,21322,0.072274567
99972056,211600,MEMORIAL DR @ 6130,,33.80526,-84.188753,,,,,,0,FALSE,POINT (2289874.418807801 1384201.252251491),289,234958,bus,2289874.419,1384201.252,234958,0.062986614
99972057,211602,JOHNSON FERRY RD NE @ WADDESTON WAY,JOHNSON FERRY RD NE & WADDESTON WAY NE,33.893515,-84.330342,,,,,,0,FALSE,POINT (2246916.613036373 1416353.665466858),250,314095,bus,2246916.613,1416353.665,314095,0.020770119
99972058,211601,JOHNSON FERRY RD NE @ WADDESTON WAY,JOHNSON FERRY RD NE & WADDESTON WAY NE,33.893362,-84.331203,,,,,,0,FALSE,POINT (2246655.256103577 1416298.409782374),250,60803,bus,2246655.256,1416298.41,60803,0.005033801
99972059,211603,JOHNSON FERRY RD @ OLD JOHNSON FERR,JOHNSON FERRY RD NE & OLD JOHNSON FERRY RD NE,33.904055,-84.348893,,,,,,0,FALSE,POINT (2241294.171772802 1420198.39614254),250,60569,bus,2241294.172,1420198.396,60569,0.034922454
99972060,211604,JOHNSON FERRY RD NE @ OLD JOHNSON FERRY RD NE,,33.90486,-84.349492,,,,,,0,FALSE,POINT (2241112.950753617 1420491.639693599),250,60569,bus,2241112.951,1420491.64,60569,0.030555863
99972061,211605,JOHNSON FERRY RD @ JOHNSON FERRY PK,JOHNSON FERRY RD NE & JOHNSON FERRY PKY NE,33.90613,-84.350429,,,,,,0,FALSE,POINT (2240829.485337449 1420954.270278633),250,60567,bus,2240829.485,1420954.27,60567,0.03336389
99972062,211606,JOHNSON FERRY RD NE @ JOHNSON FERRY PKY,JOHNSON FERRY RD NE & JOHNSON FERRY PKY NE,33.905799,-84.3502,,,,,,0,FALSE,POINT (2240898.749253111 1420833.702890653),250,60567,bus,2240898.749,1420833.703,60567,0.007497334
99972066,211610,E SIDE DR @ OLD WESLEY CHAPEL RD,,33.708807,-84.217192,,,,,,0,FALSE,POINT (2281218.629274735 1349108.219253434),287,83566,bus,2281218.629,1349108.219,83565,0.055560133
99972067,211613,BOLTON RD NW @ DONALD L HOLLOWELL PKY,BOLTON RD NW & DONALD LEE HOLLOWELL PKY NW,33.787745,-84.494617,,,,,,0,FALSE,POINT (2196945.091942397 1377985.940782804),209,35909,bus,2196945.092,1377985.941,35909,0.013579054
99972068,211611,WHITE OAK DR @ WELIKA DR,,33.742924,-84.274222,,,,,,0,FALSE,POINT (2263888.7956541 1361535.496231497),268,81683,bus,2263888.796,1361535.496,81657,0.315145351
99972069,211612,WHITE OAK DR @ 2868,,33.742933,-84.272364,,,,,,0,FALSE,POINT (2264453.591803893 1361538.187194962),268,81686,bus,2264453.592,1361538.187,81661,0.322920047
99972070,211620,SAN GABRIEL AVE @ LAGUNA DR,,33.749295,-84.268794,,,,,,0,FALSE,POINT (2265541.088513267 1363852.013752549),268,81713,bus,2265541.089,1363852.014,81805,0.061444471
99972071,211614,RUPERT RD @ LAGUNA DR,,33.749772,-84.274696,,,,,,0,FALSE,POINT (2263747.319549943 1364027.406082473),268,81695,bus,2263747.32,1364027.406,81791,0.034789146
99972072,211615,BELVEDERE LN @ 2885,2885 BELVEDERE LN & LAGUNA DR,33.750245,-84.271304,,,,,,0,FALSE,POINT (2264778.508648366 1364198.452097361),268,81804,bus,2264778.509,1364198.452,81804,0.005794271
99972073,211616,WHITE OAK DR @ CAPISTRANA PL,,33.74243,-84.270179,,,,,,0,FALSE,POINT (2265117.601942827 1361354.488784662),268,81703,bus,2265117.602,1361354.489,81678,0.288974965
99972074,211617,LINE ST @ LINE CIR S,,33.744144,-84.280178,,,,,,0,FALSE,POINT (2262078.785764612 1361981.353572807),268,80848,bus,2262078.786,1361981.354,80848,0.010593522
99972075,211618,CARTER RD @ FAIRLEE DR,,33.747302,-84.276002,,,,,,0,FALSE,POINT (2263349.401852944 1363129.073293404),268,81690,bus,2263349.402,1363129.073,80865,0.155762952
99972076,211619,CARTER RD @ 1521,1521 CARTER RD & FAIRLEE DR,33.749021,-84.275903,,,,,,0,FALSE,POINT (2263380.156729185 1363754.528487115),268,81789,bus,2263380.157,1363754.528,81789,0.065012609
99972088,211627,PRYOR ST SE @ WALL ST SE,,33.753346,-84.389407,,,,,,0,FALSE,POINT (2228883.141291401 1365383.784334448),248,50850,bus,2228883.141,1365383.784,50850,0.00367062
99972100,211643,SHAMROCK DR @ KENNARD LN,,33.726455,-84.258204,,,,,,0,FALSE,POINT (2268752.612449364 1355538.288672501),268,80015,bus,2268752.612,1355538.289,80015,0.034164463
99972101,211644,KENNARD LN @ SHAMROCK DR,,33.725927,-84.258193,,,,,,0,FALSE,POINT (2268755.786456477 1355346.16474468),268,80015,bus,2268755.786,1355346.165,80015,0.004616091
99972102,211645,PEACHTREE ST @ WALL ST (FIVE POINTS STATION),PEACHTREE ST SW & WALL ST SE,33.753578,-84.390255,,,,,,0,FALSE,POINT (2228625.580820807 1365468.759488118),248,13229,bus,2228625.581,1365468.759,13229,0.007301475
99972103,211646,BELL ST SE @ DECATUR ST SE,,33.749931,-84.379425,,,,,,0,FALSE,POINT (2231914.534407043 1364134.769449685),248,50808,bus,2231914.534,1364134.769,50808,0.013298175
99972104,211647,AUBURN POINTE DR @ VERANDA CIR,AUBURN POINTE DR SE & VERANDA CIR,33.751284,-84.377654,,,,,,0,FALSE,POINT (2232453.845534559 1364625.976496861),248,281361,bus,2232453.846,1364625.976,281359,0.057039436
99972105,211648,AUBURN POINTE DR @ VERANDA CIR,AUBURN POINTE DR SE & VERANDA CIR,33.751212,-84.377697,,,,,,0,FALSE,POINT (2232440.722073753 1364599.804764443),248,281361,bus,2232440.722,1364599.805,281359,0.059367912
99972106,211650,JONESBORO RD SE @ 2491,,33.685335,-84.364793,,,,,,0,FALSE,POINT (2236316.883087879 1340621.646497522),247,250605,bus,2236316.883,1340621.646,250605,0.098284954
99972107,211649,JONESBORO RD SE @ 2520,,33.685433,-84.364673,,,,,,0,FALSE,POINT (2236353.453323905 1340657.235155652),247,250605,bus,2236353.453,1340657.235,250605,0.090121472
99972108,211651,JOHNSON FERRY RD NE @ BLAIR CIR,JOHNSON FERRY RD NE & DURDEN DR NE,33.890955,-84.322763,,,,,,0,FALSE,POINT (2249215.021698672 1415418.565052766),250,59509,bus,2249215.022,1415418.565,59509,0.01336928
99972109,211652,JOHNSON FERRY RD NE @ BLAIR CIR NE,JOHNSON FERRY RD NE & DURDEN DR NE,33.890964,-84.322414,,,,,,0,FALSE,POINT (2249320.93277737 1415421.679223522),250,59509,bus,2249320.933,1415421.679,59509,0.031885723
